,y_name,orf_name
4077,YLL063C,AYT1
4078,YLL064C,PAU18
4079,YLL065W,YLL065W
4080,YLL066C,YLL066C
4081,YLL066W-A,YLL066W-A
4082,YLL066W-B,YLL066W-B
4083,YLL067C,YLL067C
4084,YLL067W-A,YLL067W-A
4085,YLR001C,YLR001C
4086,YLR002C,NOC3
4087,YLR003C,CMS1
4088,YLR004C,THI73
4089,YLR005W,SSL1
4090,YLR006C,SSK1
4091,YLR007W,NSE1
4092,YLR008C,PAM18
4093,YLR009W,RLP24
4094,YLR010C,TEN1
4095,YLR011W,LOT6
4096,YLR012C,YLR012C
4097,YLR013W,GAT3
4098,YLR014C,PPR1
4099,YLR015W,BRE2
4100,YLR016C,PML1
4101,YLR017W,MEU1
4102,YLR018C,POM34
4103,YLR019W,PSR2
4104,YLR020C,YEH2
4105,YLR021W,IRC25
4106,YLR022C,SDO1
4107,YLR023C,IZH3
4108,YLR024C,UBR2
4109,YLR025W,SNF7
4110,YLR026C,SED5
4111,YLR027C,AAT2
4112,YLR028C,ADE16
4113,YLR029C,RPL15A
4114,YLR030W,YLR030W
4115,YLR031W,YLR031W
4116,YLR032W,RAD5
4117,YLR033W,RSC58
4118,YLR034C,SMF3
4119,YLR035C,MLH2
4120,YLR035C-A,YLR035C-A
4121,YLR036C,YLR036C
4122,YLR037C,PAU23
4123,YLR038C,COX12
4124,YLR039C,RIC1
4125,YLR040C,AFB1
4126,YLR041W,YLR041W
4127,YLR042C,YLR042C
4128,YLR043C,TRX1
4129,YLR044C,PDC1
4130,YLR045C,STU2
4131,YLR046C,YLR046C
4132,YLR047C,FRE8
4133,YLR048W,RPS0B
4134,YLR049C,YLR049C
4135,YLR050C,YLR050C
4136,YLR051C,FCF2
4137,YLR052W,IES3
4138,YLR053C,YLR053C
4139,YLR054C,OSW2
4140,YLR055C,SPT8
4141,YLR056W,ERG3
4142,YLR057W,MNL2
4143,YLR058C,SHM2
4144,YLR059C,REX2
4145,YLR060W,FRS1
4146,YLR061W,RPL22A
4147,YLR062C,BUD28
4148,YLR063W,BMT6
4149,YLR064W,PER33
4150,YLR065C,ENV10
4151,YLR066W,SPC3
4152,YLR067C,PET309
4153,YLR068W,FYV7
4154,YLR069C,MEF1
4155,YLR070C,XYL2
4156,YLR071C,RGR1
4157,YLR072W,YLR072W
4158,YLR073C,RFU1
4159,YLR074C,BUD20
4160,YLR075W,RPL10
4161,YLR076C,YLR076C
4162,YLR077W,FMP25
4163,YLR078C,BOS1
4164,YLR079W,SIC1
4165,YLR080W,EMP46
4166,YLR081W,GAL2
4167,YLR082C,SRL2
4168,YLR083C,EMP70
4169,YLR084C,RAX2
4170,YLR085C,ARP6
4171,YLR086W,SMC4
4172,YLR087C,CSF1
4173,YLR088W,GAA1
4174,YLR089C,ALT1
4175,YLR090W,XDJ1
4176,YLR091W,GEP5
4177,YLR092W,SUL2
4178,YLR093C,NYV1
4179,YLR094C,GIS3
4180,YLR095C,IOC2
4181,YLR096W,KIN2
4182,YLR097C,HRT3
4183,YLR098C,CHA4
4184,YLR099C,ICT1
4185,YLR099W-A,MIM2
4186,YLR100W,ERG27
4187,YLR101C,YLR101C
4188,YLR102C,APC9
4189,YLR103C,CDC45
4190,YLR104W,LCL2
4191,YLR105C,SEN2
4192,YLR106C,MDN1
4193,YLR107W,REX3
4194,YLR108C,YLR108C
4195,YLR109W,AHP1
4196,YLR110C,CCW12
4197,YLR111W,YLR111W
4198,YLR112W,YLR112W
4199,YLR113W,HOG1
4200,YLR114C,AVL9
4201,YLR115W,CFT2
4202,YLR116W,MSL5
4203,YLR117C,CLF1
4204,YLR118C,YLR118C
4205,YLR119W,SRN2
4206,YLR120C,YPS1
4207,YLR120W-A,YLR120W-A
4208,YLR121C,YPS3
4209,YLR122C,YLR122C
4210,YLR123C,YLR123C
4211,YLR124W,YLR124W
4212,YLR125W,YLR125W
4213,YLR126C,YLR126C
4214,YLR127C,APC2
4215,YLR128W,DCN1
4216,YLR129W,DIP2
4217,YLR130C,ZRT2
4218,YLR131C,ACE2
4219,YLR132C,USB1
4220,YLR133W,CKI1
4221,YLR134W,PDC5
4222,YLR135W,SLX4
4223,YLR136C,TIS11
4224,YLR137W,RKM5
4225,YLR138W,NHA1
4226,YLR139C,SLS1
4227,YLR140W,YLR140W
4228,YLR141W,RRN5
4229,YLR142W,PUT1
4230,YLR143W,DPH6
4231,YLR144C,ACF2
4232,YLR145W,RMP1
4233,YLR146C,SPE4
4234,YLR146W-A,YLR146W-A
4235,YLR147C,SMD3
4236,YLR148W,PEP3
4237,YLR149C,YLR149C
4238,YLR149C-A,YLR149C-A
4239,YLR150W,STM1
4240,YLR151C,PCD1
4241,YLR152C,YLR152C
4242,YLR153C,ACS2
4243,YLR154C,RNH203
4244,YLR154C-G,YLR154C-G
4245,YLR154C-H,YLR154C-H
4246,YLR154W-A,YLR154W-A
4247,YLR154W-B,YLR154W-B
4248,YLR154W-C,TAR1
4249,YLR154W-E,YLR154W-E
4250,YLR154W-F,YLR154W-F
4251,YLR155C,ASP3-1
4252,YLR156C-A,YLR156C-A
4253,YLR156W,YLR156W
4254,YLR157C,ASP3-2
4255,YLR157C-A,YLR157C-A
4256,YLR157C-B,YLR157C-B
4257,YLR157C-C,YLR157C-C
4258,YLR157W-D,YLR157W-D
4259,YLR157W-E,YLR157W-E
4260,YLR158C,ASP3-3
4261,YLR159C-A,YLR159C-A
4262,YLR159W,YLR159W
4263,YLR160C,ASP3-4
4264,YLR161W,YLR161W
4265,YLR162W,YLR162W
4266,YLR162W-A,RRT15
4267,YLR163C,MAS1
4268,YLR163W-A,YLR163W-A
4269,YLR164W,SHH4
4270,YLR165C,PUS5
4271,YLR166C,SEC10
4272,YLR167W,RPS31
4273,YLR168C,UPS2
4274,YLR169W,YLR169W
4275,YLR170C,APS1
4276,YLR171W,YLR171W
4277,YLR172C,DPH5
4278,YLR173W,YLR173W
4279,YLR174W,IDP2
4280,YLR175W,CBF5
4281,YLR176C,RFX1
4282,YLR177W,YLR177W
4283,YLR178C,TFS1
4284,YLR179C,YLR179C
4285,YLR180W,SAM1
4286,YLR181C,VTA1
4287,YLR182W,SWI6
4288,YLR183C,TOS4
4289,YLR184W,YLR184W
4290,YLR185W,RPL37A
4291,YLR186W,EMG1
4292,YLR187W,SKG3
4293,YLR188W,MDL1
4294,YLR189C,ATG26
4295,YLR190W,MMR1
4296,YLR191W,PEX13
4297,YLR192C,HCR1
4298,YLR193C,UPS1
4299,YLR194C,YLR194C
4300,YLR195C,NMT1
4301,YLR196W,PWP1
4302,YLR197W,NOP56
4303,YLR198C,YLR198C
4304,YLR199C,PBA1
4305,YLR200W,YKE2
4306,YLR201C,COQ9
4307,YLR202C,YLR202C
4308,YLR203C,MSS51
4309,YLR204W,QRI5
4310,YLR205C,HMX1
4311,YLR206W,ENT2
4312,YLR207W,HRD3
4313,YLR208W,SEC13
4314,YLR209C,PNP1
4315,YLR210W,CLB4
4316,YLR211C,ATG38
4317,YLR212C,TUB4
4318,YLR213C,CRR1
4319,YLR214W,FRE1
4320,YLR215C,CDC123
4321,YLR216C,CPR6
4322,YLR217W,YLR217W
4323,YLR218C,COA4
4324,YLR219W,MSC3
4325,YLR220W,CCC1
4326,YLR221C,RSA3
4327,YLR222C,UTP13
4328,YLR222C-A,YLR222C-A
4329,YLR223C,IFH1
4330,YLR224W,YLR224W
4331,YLR225C,YLR225C
4332,YLR226W,BUR2
4333,YLR227C,ADY4
4334,YLR227W-A,YLR227W-A
4335,YLR227W-B,YLR227W-B
4336,YLR228C,ECM22
4337,YLR229C,CDC42
4338,YLR230W,YLR230W
4339,YLR231C,BNA5
4340,YLR232W,YLR232W
4341,YLR233C,EST1
4342,YLR234W,TOP3
4343,YLR235C,YLR235C
4344,YLR236C,YLR236C
4345,YLR237W,THI7
4346,YLR238W,FAR10
4347,YLR239C,LIP2
4348,YLR240W,VPS34
4349,YLR241W,CSC1
4350,YLR242C,ARV1
4351,YLR243W,GPN3
4352,YLR244C,MAP1
4353,YLR245C,CDD1
4354,YLR246W,ERF2
4355,YLR247C,IRC20
4356,YLR248W,RCK2
4357,YLR249W,YEF3
4358,YLR250W,SSP120
4359,YLR251W,SYM1
4360,YLR252W,YLR252W
4361,YLR253W,MCP2
4362,YLR254C,NDL1
4363,YLR255C,YLR255C
4364,YLR256W,HAP1
4365,YLR256W-A,YLR256W-A
4366,YLR257W,YLR257W
4367,YLR258W,GSY2
4368,YLR259C,HSP60
4369,YLR260W,LCB5
4370,YLR261C,VPS63
4371,YLR262C,YPT6
4372,YLR262C-A,TMA7
4373,YLR263W,RED1
4374,YLR264C-A,YLR264C-A
4375,YLR264W,RPS28B
4376,YLR265C,NEJ1
4377,YLR266C,PDR8
4378,YLR267W,BOP2
4379,YLR268W,SEC22
4380,YLR269C,YLR269C
4381,YLR270W,DCS1
4382,YLR271W,YLR271W
4383,YLR272C,YCS4
4384,YLR273C,PIG1
4385,YLR274W,MCM5
4386,YLR275W,SMD2
4387,YLR276C,DBP9
4388,YLR277C,YSH1
4389,YLR278C,YLR278C
4390,YLR279W,YLR279W
4391,YLR280C,YLR280C
4392,YLR281C,YLR281C
4393,YLR282C,YLR282C
4394,YLR283W,YLR283W
4395,YLR284C,ECI1
4396,YLR285C-A,YLR285C-A
4397,YLR285W,NNT1
4398,YLR286C,CTS1
4399,YLR286W-A,YLR286W-A
4400,YLR287C,YLR287C
4401,YLR287C-A,RPS30A
4402,YLR288C,MEC3
4403,YLR289W,GUF1
4404,YLR290C,YLR290C
4405,YLR291C,GCD7
4406,YLR292C,SEC72
4407,YLR293C,GSP1
4408,YLR294C,YLR294C
4409,YLR295C,ATP14
4410,YLR296W,YLR296W
4411,YLR297W,YLR297W
4412,YLR298C,YHC1
4413,YLR299C-A,YLR299C-A
4414,YLR299W,ECM38
4415,YLR300W,EXG1
4416,YLR301W,HRI1
4417,YLR302C,YLR302C
4418,YLR303W,MET17
4419,YLR304C,ACO1
4420,YLR305C,STT4
4421,YLR306W,UBC12
4422,YLR307C-A,YLR307C-A
4423,YLR307W,CDA1
4424,YLR308W,CDA2
4425,YLR309C,IMH1
4426,YLR310C,CDC25
4427,YLR311C,YLR311C
4428,YLR312C,YLR312C
4429,YLR312W-A,MRPL15
4430,YLR313C,SPH1
4431,YLR314C,CDC3
4432,YLR315W,NKP2
4433,YLR316C,TAD3
4434,YLR317W,YLR317W
4435,YLR318W,EST2
4436,YLR319C,BUD6
4437,YLR320W,MMS22
4438,YLR321C,SFH1
4439,YLR322W,VPS65
4440,YLR323C,CWC24
4441,YLR324W,PEX30
4442,YLR325C,RPL38
4443,YLR326W,YLR326W
4444,YLR327C,TMA10
4445,YLR328W,NMA1
4446,YLR329W,REC102
4447,YLR330W,CHS5
4448,YLR331C,JIP3
4449,YLR332W,MID2
4450,YLR333C,RPS25B
4451,YLR334C,YLR334C
4452,YLR335W,NUP2
4453,YLR336C,SGD1
4454,YLR337C,VRP1
4455,YLR338W,OPI9
4456,YLR339C,YLR339C
4457,YLR340W,RPP0
4458,YLR341W,SPO77
4459,YLR342W,FKS1
4460,YLR342W-A,YLR342W-A
4461,YLR343W,GAS2
4462,YLR344W,RPL26A
4463,YLR345W,YLR345W
4464,YLR346C,YLR346C
4465,YLR347C,KAP95
4466,YLR347W-A,YLR347W-A
4467,YLR348C,DIC1
4468,YLR349W,YLR349W
4469,YLR350W,ORM2
4470,YLR351C,NIT3
4471,YLR352W,YLR352W
4472,YLR353W,BUD8
4473,YLR354C,TAL1
4474,YLR355C,ILV5
4475,YLR356W,ATG33
4476,YLR357W,RSC2
4477,YLR358C,YLR358C
4478,YLR359W,ADE13
4479,YLR360W,VPS38
4480,YLR361C,DCR2
4481,YLR361C-A,YLR361C-A
4482,YLR362W,STE11
4483,YLR363C,NMD4
4484,YLR363W-A,YLR363W-A
4485,YLR364C-A,YLR364C-A
4486,YLR364W,GRX8
4487,YLR365W,YLR365W
4488,YLR366W,YLR366W
4489,YLR367W,RPS22B
4490,YLR368W,MDM30
4491,YLR369W,SSQ1
4492,YLR370C,ARC18
4493,YLR371W,ROM2
4494,YLR372W,ELO3
4495,YLR373C,VID22
4496,YLR374C,YLR374C
4497,YLR375W,STP3
4498,YLR376C,PSY3
4499,YLR377C,FBP1
4500,YLR378C,SEC61
4501,YLR379W,YLR379W
4502,YLR380W,CSR1
4503,YLR381W,CTF3
4504,YLR382C,NAM2
4505,YLR383W,SMC6
4506,YLR384C,IKI3
4507,YLR385C,SWC7
4508,YLR386W,VAC14
4509,YLR387C,REH1
4510,YLR388W,RPS29A
4511,YLR389C,STE23
4512,YLR390W,ECM19
4513,YLR390W-A,CCW14
4514,YLR392C,ART10
4515,YLR393W,ATP10
4516,YLR394W,CST9
4517,YLR395C,COX8
4518,YLR396C,VPS33
4519,YLR397C,AFG2
4520,YLR398C,SKI2
4521,YLR399C,BDF1
4522,YLR399W-A,YLR399W-A
4523,YLR400W,YLR400W
4524,YLR401C,DUS3
4525,YLR402W,YLR402W
4526,YLR403W,SFP1
4527,YLR404W,FLD1
4528,YLR405W,DUS4
4529,YLR406C,RPL31B
4530,YLR406C-A,YLR406C-A
4531,YLR407W,YLR407W
4532,YLR408C,BLS1
4533,YLR409C,UTP21
4534,YLR410W,VIP1
4535,YLR410W-A,YLR410W-A
4536,YLR410W-B,YLR410W-B
4537,YLR411W,CTR3
4538,YLR412C-A,YLR412C-A
4539,YLR412W,BER1
4540,YLR413W,INA1
4541,YLR414C,PUN1
4542,YLR415C,YLR415C
4543,YLR416C,YLR416C
4544,YLR417W,VPS36
4545,YLR418C,CDC73
4546,YLR419W,YLR419W
4547,YLR420W,URA4
4548,YLR421C,RPN13
4549,YLR422W,YLR422W
4550,YLR423C,ATG17
4551,YLR424W,SPP382
4552,YLR425W,TUS1
4553,YLR426W,TDA5
4554,YLR427W,MAG2
4555,YLR428C,YLR428C
4556,YLR429W,CRN1
4557,YLR430W,SEN1
4558,YLR431C,ATG23
4559,YLR432W,IMD3
4560,YLR433C,CNA1
4561,YLR434C,YLR434C
4562,YLR435W,TSR2
4563,YLR436C,ECM30
4564,YLR437C,DIF1
4565,YLR437C-A,YLR437C-A
4566,YLR438C-A,LSM3
4567,YLR438W,CAR2
4568,YLR439W,MRPL4
4569,YLR440C,SEC39
4570,YLR441C,RPS1A
4571,YLR442C,SIR3
4572,YLR443W,ECM7
4573,YLR444C,YLR444C
4574,YLR445W,GMC2
4575,YLR446W,YLR446W
4576,YLR447C,VMA6
4577,YLR448W,RPL6B
4578,YLR449W,FPR4
4579,YLR450W,HMG2
4580,YLR451W,LEU3
4581,YLR452C,SST2
4582,YLR453C,RIF2
4583,YLR454W,FMP27
4584,YLR455W,PDP3
4585,YLR456W,YLR456W
4586,YLR457C,NBP1
4587,YLR458W,YLR458W
4588,YLR459W,GAB1
4589,YLR460C,YLR460C
4590,YLR461W,PAU4
4591,YLR462W,YLR462W
4592,YLR463C,YLR463C
4593,YLR464W,YLR464W
4594,YLR465C,BSC3
4595,YLR466C-A,YLR466C-A
4596,YLR466C-B,YLR466C-B
4597,YLR466W,YRF1-4
4598,YLR467C-A,YLR467C-A
4599,YLR467W,YRF1-5
4600,YML001W,YPT7
4601,YML002W,YML002W
4602,YML003W,YML003W
4603,YML004C,GLO1
4604,YML005W,TRM12
4605,YML006C,GIS4
4606,YML007C-A,YML007C-A
4607,YML007W,YAP1
4608,YML008C,ERG6
4609,YML009C,MRPL39
4610,YML009C-A,YML009C-A
4611,YML009W-B,YML009W-B
4612,YML010W,SPT5
4613,YML011C,RAD33
4614,YML012C-A,YML012C-A
4615,YML012W,ERV25
4616,YML013W,UBX2
4617,YML014W,TRM9
4618,YML015C,TAF11
4619,YML016C,PPZ1
4620,YML017W,PSP2
4621,YML018C,YML018C
4622,YML019W,OST6
4623,YML020W,YML020W
4624,YML021C,UNG1
4625,YML022W,APT1
4626,YML023C,NSE5
4627,YML024W,RPS17A
4628,YML025C,YML6
4629,YML026C,RPS18B
4630,YML027W,YOX1
4631,YML028W,TSA1
4632,YML029W,USA1
4633,YML030W,RCF1
4634,YML031C-A,YML031C-A
4635,YML031W,NDC1
4636,YML032C,RAD52
4637,YML034C-A,YML034C-A
4638,YML034W,SRC1
4639,YML035C,AMD1
4640,YML036W,CGI121
4641,YML037C,YML037C
4642,YML038C,YMD8
4643,YML039W,YML039W
4644,YML040W,YML040W
4645,YML041C,VPS71
4646,YML042W,CAT2
4647,YML043C,RRN11
4648,YML045W,YML045W
4649,YML045W-A,YML045W-A
4650,YML046W,PRP39
4651,YML047C,PRM6
4652,YML047W-A,YML047W-A
4653,YML048W,GSF2
4654,YML049C,RSE1
4655,YML050W,AIM32
4656,YML051W,GAL80
4657,YML052W,SUR7
4658,YML053C,YML053C
4659,YML054C,CYB2
4660,YML054C-A,YML054C-A
4661,YML055W,SPC2
4662,YML056C,IMD4
4663,YML057C-A,YML057C-A
4664,YML057W,CMP2
4665,YML058W,SML1
4666,YML058W-A,HUG1
4667,YML059C,NTE1
4668,YML060W,OGG1
4669,YML061C,PIF1
4670,YML062C,MFT1
4671,YML063W,RPS1B
4672,YML064C,TEM1
4673,YML065W,ORC1
4674,YML066C,SMA2
4675,YML067C,ERV41
4676,YML068W,ITT1
4677,YML069W,POB3
4678,YML070W,DAK1
4679,YML071C,COG8
4680,YML072C,TCB3
4681,YML073C,RPL6A
4682,YML074C,FPR3
4683,YML075C,HMG1
4684,YML076C,WAR1
4685,YML077W,BET5
4686,YML078W,CPR3
4687,YML079W,YML079W
4688,YML080W,DUS1
4689,YML081C-A,ATP18
4690,YML081W,TDA9
4691,YML082W,YML082W
4692,YML083C,YML083C
4693,YML084W,YML084W
4694,YML085C,TUB1
4695,YML086C,ALO1
4696,YML087C,AIM33
4697,YML088W,UFO1
4698,YML089C,YML089C
4699,YML090W,YML090W
4700,YML091C,RPM2
4701,YML092C,PRE8
4702,YML093W,UTP14
4703,YML094C-A,YML094C-A
4704,YML094W,GIM5
4705,YML095C,RAD10
4706,YML096W,YML096W
4707,YML097C,VPS9
4708,YML098W,TAF13
4709,YML099C,ARG81
4710,YML099W-A,YML099W-A
4711,YML100W,TSL1
4712,YML100W-A,YML100W-A
4713,YML101C,CUE4
4714,YML101C-A,YML101C-A
4715,YML102W,CAC2
4716,YML103C,NUP188
4717,YML104C,MDM1
4718,YML105C,SEC65
4719,YML106W,URA5
4720,YML107C,PML39
4721,YML108W,YML108W
4722,YML109W,ZDS2
4723,YML110C,COQ5
4724,YML111W,BUL2
4725,YML112W,CTK3
4726,YML113W,DAT1
4727,YML114C,TAF8
4728,YML115C,VAN1
4729,YML116W,ATR1
4730,YML116W-A,YML116W-A
4731,YML117W,NAB6
4732,YML118W,NGL3
4733,YML119W,YML119W
4734,YML120C,NDI1
4735,YML121W,GTR1
4736,YML122C,YML122C
4737,YML123C,PHO84
4738,YML124C,TUB3
4739,YML125C,PGA3
4740,YML126C,ERG13
4741,YML127W,RSC9
4742,YML128C,MSC1
4743,YML129C,COX14
4744,YML130C,ERO1
4745,YML131W,YML131W
4746,YML132W,COS3
4747,YML133C,YML133C
4748,YML133W-A,YML133W-A
4749,YML133W-B,YML133W-B
4750,YMR001C,CDC5
4751,YMR001C-A,YMR001C-A
4752,YMR002W,MIX17
4753,YMR003W,AIM34
4754,YMR004W,MVP1
4755,YMR005W,TAF4
4756,YMR006C,PLB2
4757,YMR007W,YMR007W
4758,YMR008C,PLB1
4759,YMR009W,ADI1
4760,YMR010W,YMR010W
4761,YMR011W,HXT2
4762,YMR012W,CLU1
4763,YMR013C,SEC59
4764,YMR013C-A,YMR013C-A
4765,YMR013W-A,YMR013W-A
4766,YMR014W,BUD22
4767,YMR015C,ERG5
4768,YMR016C,SOK2
4769,YMR017W,SPO20
4770,YMR018W,YMR018W
4771,YMR019W,STB4
4772,YMR020W,FMS1
4773,YMR021C,MAC1
4774,YMR022W,UBC7
4775,YMR023C,MSS1
4776,YMR024W,MRPL3
4777,YMR025W,CSI1
4778,YMR026C,PEX12
4779,YMR027W,YMR027W
4780,YMR028W,TAP42
4781,YMR029C,FAR8
4782,YMR030W,RSF1
4783,YMR030W-A,YMR030W-A
4784,YMR031C,EIS1
4785,YMR031W-A,YMR031W-A
4786,YMR032W,HOF1
4787,YMR033W,ARP9
4788,YMR034C,YMR034C
4789,YMR035W,IMP2
4790,YMR036C,MIH1
4791,YMR037C,MSN2
4792,YMR038C,CCS1
4793,YMR039C,SUB1
4794,YMR040W,YET2
4795,YMR041C,ARA2
4796,YMR042W,ARG80
4797,YMR043W,MCM1
4798,YMR044W,IOC4
4799,YMR045C,YMR045C
4800,YMR046C,YMR046C
4801,YMR046W-A,YMR046W-A
4802,YMR047C,NUP116
4803,YMR048W,CSM3
4804,YMR049C,ERB1
4805,YMR050C,YMR050C
4806,YMR051C,YMR051C
4807,YMR052C-A,YMR052C-A
4808,YMR052W,FAR3
4809,YMR053C,STB2
4810,YMR054W,STV1
4811,YMR055C,BUB2
4812,YMR056C,AAC1
4813,YMR057C,YMR057C
4814,YMR058W,FET3
4815,YMR059W,SEN15
4816,YMR060C,SAM37
4817,YMR061W,RNA14
4818,YMR062C,ARG7
4819,YMR063W,RIM9
4820,YMR064W,AEP1
4821,YMR065W,KAR5
4822,YMR066W,SOV1
4823,YMR067C,UBX4
4824,YMR068W,AVO2
4825,YMR069W,NAT4
4826,YMR070W,MOT3
4827,YMR071C,TVP18
4828,YMR072W,ABF2
4829,YMR073C,IRC21
4830,YMR074C,YMR074C
4831,YMR075C-A,YMR075C-A
4832,YMR075W,RCO1
4833,YMR076C,PDS5
4834,YMR077C,VPS20
4835,YMR078C,CTF18
4836,YMR079W,SEC14
4837,YMR080C,NAM7
4838,YMR081C,ISF1
4839,YMR082C,YMR082C
4840,YMR083W,ADH3
4841,YMR084W,YMR084W
4842,YMR085W,YMR085W
4843,YMR086C-A,YMR086C-A
4844,YMR086W,SEG1
4845,YMR087W,YMR087W
4846,YMR088C,VBA1
4847,YMR089C,YTA12
4848,YMR090W,YMR090W
4849,YMR091C,NPL6
4850,YMR092C,AIP1
4851,YMR093W,UTP15
4852,YMR094W,CTF13
4853,YMR095C,SNO1
4854,YMR096W,SNZ1
4855,YMR097C,MTG1
4856,YMR098C,ATP25
4857,YMR099C,YMR099C
4858,YMR100W,MUB1
4859,YMR101C,SRT1
4860,YMR102C,YMR102C
4861,YMR103C,YMR103C
4862,YMR104C,YPK2
4863,YMR105C,PGM2
4864,YMR105W-A,YMR105W-A
4865,YMR106C,YKU80
4866,YMR107W,SPG4
4867,YMR108W,ILV2
4868,YMR109W,MYO5
4869,YMR110C,HFD1
4870,YMR111C,YMR111C
4871,YMR112C,MED11
4872,YMR113W,FOL3
4873,YMR114C,YMR114C
4874,YMR115W,MGR3
4875,YMR116C,ASC1
4876,YMR117C,SPC24
4877,YMR118C,SHH3
4878,YMR119W,ASI1
4879,YMR119W-A,YMR119W-A
4880,YMR120C,ADE17
4881,YMR121C,RPL15B
4882,YMR122C,YMR122C
4883,YMR122W-A,YMR122W-A
4884,YMR123W,PKR1
4885,YMR124W,EPO1
4886,YMR125W,STO1
4887,YMR126C,DLT1
4888,YMR127C,SAS2
4889,YMR128W,ECM16
4890,YMR129W,POM152
4891,YMR130W,YMR130W
4892,YMR131C,RRB1
4893,YMR132C,JLP2
4894,YMR133W,REC114
4895,YMR134W,ERG29
4896,YMR135C,GID8
4897,YMR135W-A,YMR135W-A
4898,YMR136W,GAT2
4899,YMR137C,PSO2
4900,YMR138W,CIN4
4901,YMR139W,RIM11
4902,YMR140W,SIP5
4903,YMR141C,YMR141C
4904,YMR141W-A,YMR141W-A
4905,YMR142C,RPL13B
4906,YMR143W,RPS16A
4907,YMR144W,YMR144W
4908,YMR145C,NDE1
4909,YMR146C,TIF34
4910,YMR147W,YMR147W
4911,YMR148W,OSW5
4912,YMR149W,SWP1
4913,YMR150C,IMP1
4914,YMR151W,YIM2
4915,YMR152W,YIM1
4916,YMR153C-A,YMR153C-A
4917,YMR153W,NUP53
4918,YMR154C,RIM13
4919,YMR155W,YMR155W
4920,YMR156C,TPP1
4921,YMR157C,AIM36
4922,YMR158C-A,YMR158C-A
4923,YMR158W,MRPS8
4924,YMR158W-B,YMR158W-B
4925,YMR159C,ATG16
4926,YMR160W,YMR160W
4927,YMR161W,HLJ1
4928,YMR162C,DNF3
4929,YMR163C,INP2
4930,YMR164C,MSS11
4931,YMR165C,PAH1
4932,YMR166C,YMR166C
4933,YMR167W,MLH1
4934,YMR168C,CEP3
4935,YMR169C,ALD3
4936,YMR170C,ALD2
4937,YMR171C,EAR1
4938,YMR172C-A,YMR172C-A
4939,YMR172W,HOT1
4940,YMR173W,DDR48
4941,YMR173W-A,YMR173W-A
4942,YMR174C,PAI3
4943,YMR175W,SIP18
4944,YMR175W-A,YMR175W-A
4945,YMR176W,ECM5
4946,YMR177W,MMT1
4947,YMR178W,YMR178W
4948,YMR179W,SPT21
4949,YMR180C,CTL1
4950,YMR181C,YMR181C
4951,YMR182C,RGM1
4952,YMR182W-A,YMR182W-A
4953,YMR183C,SSO2
4954,YMR184W,ADD37
4955,YMR185W,RTP1
4956,YMR186W,HSC82
4957,YMR187C,YMR187C
4958,YMR188C,MRPS17
4959,YMR189W,GCV2
4960,YMR190C,SGS1
4961,YMR191W,SPG5
4962,YMR192W,GYL1
4963,YMR193C-A,YMR193C-A
4964,YMR193W,MRPL24
4965,YMR194C-A,YMR194C-A
4966,YMR194C-B,CMC4
4967,YMR194W,RPL36A
4968,YMR195W,ICY1
4969,YMR196W,YMR196W
4970,YMR197C,VTI1
4971,YMR198W,CIK1
4972,YMR199W,CLN1
4973,YMR200W,ROT1
4974,YMR201C,RAD14
4975,YMR202W,ERG2
4976,YMR203W,TOM40
4977,YMR204C,INP1
4978,YMR205C,PFK2
4979,YMR206W,YMR206W
4980,YMR207C,HFA1
4981,YMR208W,ERG12
4982,YMR209C,YMR209C
4983,YMR210W,YMR210W
4984,YMR211W,DML1
4985,YMR212C,EFR3
4986,YMR213W,CEF1
4987,YMR214W,SCJ1
4988,YMR215W,GAS3
4989,YMR216C,SKY1
4990,YMR217W,GUA1
4991,YMR218C,TRS130
4992,YMR219W,ESC1
4993,YMR220W,ERG8
4994,YMR221C,YMR221C
4995,YMR222C,FSH2
4996,YMR223W,UBP8
4997,YMR224C,MRE11
4998,YMR225C,MRPL44
4999,YMR226C,YMR226C
5000,YMR227C,TAF7
5001,YMR228W,MTF1
5002,YMR229C,RRP5
5003,YMR230W,RPS10B
5004,YMR230W-A,YMR230W-A
5005,YMR231W,PEP5
5006,YMR232W,FUS2
5007,YMR233W,TRI1
5008,YMR234W,RNH1
5009,YMR235C,RNA1
5010,YMR236W,TAF9
5011,YMR237W,BCH1
5012,YMR238W,DFG5
5013,YMR239C,RNT1
5014,YMR240C,CUS1
5015,YMR241W,YHM2
5016,YMR242C,RPL20A
5017,YMR242W-A,YMR242W-A
5018,YMR243C,ZRC1
5019,YMR244C-A,COA6
5020,YMR244W,YMR244W
5021,YMR245W,YMR245W
5022,YMR246W,FAA4
5023,YMR247C,RKR1
5024,YMR247W-A,YMR247W-A
5025,YMR250W,GAD1
5026,YMR251W,GTO3
5027,YMR251W-A,HOR7
5028,YMR252C,YMR252C
5029,YMR253C,YMR253C
5030,YMR254C,YMR254C
5031,YMR255W,GFD1
5032,YMR256C,COX7
5033,YMR257C,PET111
5034,YMR258C,ROY1
5035,YMR259C,TRM732
5036,YMR260C,TIF11
5037,YMR261C,TPS3
5038,YMR262W,YMR262W
5039,YMR263W,SAP30
5040,YMR264W,CUE1
5041,YMR265C,YMR265C
5042,YMR266W,RSN1
5043,YMR267W,PPA2
5044,YMR268C,PRP24
